StedID,Stedtekst,long,lat
53000586,Trekantsøen,12.55531941671669,55.64107637208574
16000009,KILEN ST.14,8.529183221637515,56.48486316710779
16000016,"KILEN, Vandkemi",8.56616791211652,56.49957043538582
23000149,VANDHUL NORDØST FOR STENVAD,10.640386905301089,56.464695189368335
37000021,Hejlsminde Nor - vandkemi,9.58682267895199,55.36651675534572
46000103,BØJDEN NOR (SYD),10.088318148536302,55.101973917049634
50000441,Bastrup Sø UD,12.27953477684054,55.81975097658046
16000091,"KÅS SØ, Vandkemi",8.702288495097019,56.6163522406404
50000139,VIDNÆSDAM  AMT ST,12.500194843727758,55.83594381372853
9000921,16-soe-0009 - vandkemi,8.854734443064567,57.01085832416141
21000319,DAM SØNDERH. GRUSGRAV AMT ST,10.264192605580815,56.28612069213484
16000007,KILEN ST.12,8.581247540977179,56.497645632853434
9000825,Ulvedybet st ved afløb,9.651151377198367,57.071335469413505
9000019,ULVEDYBET - vandkemi,9.653212744758612,57.08633635959416
53000549,"Emdrup Sø, indløb",12.54676393799309,55.722726055529655
50000170,SMØRMOSEN,12.439104515013176,55.75026497540793
9000018,LØNNERUP FJORD - vandkemi,8.818863395388624,56.99883656273419
41000055,Vælddam - vandkemi,9.878172988813024,54.900227286329
9000010,DOVERKIL (8883368) - vandkemi,8.467337768705596,56.71368404466371
41000625,83-soe-002,9.560117741812766,54.9177194706695
67000009,"ØLENE, kemi",15.012086342870916,55.10161710324915
9000155,ØSTERILD FJORD - vandkemi,8.873634617237029,57.00692609253054
25000984,SØ NR. 2540 AMT ST,8.716316930569084,55.97737667078996
9000558,Fiil sø - vandkemi,9.06028823388509,57.07511467408496
9000283,Stenlille Sø (3021) - vandkemi,8.594281294642062,56.93714961088798
53000579,Sydvestkanalen,12.550554788748736,55.584233657108406
47000185,SØ NR. 66 AMT ST,10.53148308953367,54.84955622847832
24000123,VH SYDVEST FOR MARIE MAGDALENE,10.47136307297465,56.38016669845947
61000330,Sø ved Hasselø Plantage st-kon 4,11.876894696211606,54.73537657695537
52000231,AMMETOFT MOSE,12.29441664944497,55.72225290737083
53000577,Nymøllesø,12.169267814184805,55.63937539994495
16000008,KILEN ST.13,8.545912683452435,56.498096494243406
25000976,Sø nord for Hjortsballe - vandkemi,9.253503523186248,55.86870485684344
62000001,"NAKSKOV HAVN,GL.FÆRGEHAVN",11.129032514189465,54.83169306304951
25003771,B5S,8.411350312014163,56.1439225715578
51000123,KONGENS LYNG SØ AMT ST,11.945261241660754,55.91380540412171
37000180,RIBNATUR-191,9.363071486317583,55.242174603993824
10000835,15-soe-021 - vandkemi,9.554027720854478,56.83234120821727
21006561,Vandhul Øst,9.874529896155838,56.04594470971818
20000240,NATUR SØ 19C40,9.145361769266888,56.3108076041121
60000101,HESTOFTE MOSE AMT ST,12.04178386613179,55.05517323595749
9000819,Ulvedybet Syd - vandkemi,9.63632644353422,57.06763850298796
41000045,Kær Vig - vandkemi,9.769950051469976,54.941258088470114
12000004,SØNDERVIG - vandkemi,8.647153710455255,56.710100374116486
10000214,8620360 - vandkemi,9.218563982627906,56.94181207038699
63000012,FLADET AMT ST,11.617270717330896,54.84670425028376
44000060,Nr. 25 (Mose ved Årslev)småsø/001,10.45310539797729,55.29298272570552
14000320,20-soe-0011 - vandkemi,9.857567055124433,56.832799440346534
45000215,SØ NR. 18 AMT ST,10.273507220293048,55.19426327260574
63000004,FLINTINGEMOSE V.TRANSF.ST,11.746561041210374,54.76643239151979
21006448,65-soe-002,9.407292166762426,55.89907538727601
1000470,Glarbjerg Sande Sø (25-soe-0001) - vandkemi,8.487913498244467,57.01078475468271
25000986,SØ NR. 2580 AMT ST,9.007823023084114,55.99244711843148
52000229,"STORMOSEN, kemi",12.3206397291041,55.73841298408219
50000165,STAMPEDAM MIDT,12.547618378368057,55.80599073367565
23000118,DAM 1 KM VEST FOR KVELSTRUP,10.378832843993068,56.187430413548384
29000526,67-soe-101,9.63450016863313,55.717758818309015
42000006,Rudbøl Sø - vandkemi,8.760853911569587,54.89429532517436
41000005,Lillehav - vandkemi,9.87774659300341,54.94513787522504
25003262,62-soe-009,8.205339302321379,55.851134566368195
52000201,CHRISTIANSHØJ GRUSGRAV,12.321931589345745,55.787701774478464
47000315,VESTERSJØ MC ST,10.130096284620244,55.05504134112598
53000570,Vallensbæk Sø-4606,12.339672319243023,55.63773715976451
47000191,"HOVEDSØ, AVERNAKØ",10.23934205874908,55.03335290127126
52000972,Tysmosen-4780,12.273330718187648,55.71108426373572
46000670,"Strandsø på Sommer Odde, Bågø",9.797627581935924,55.32519068752614
25000056,ELVÆRKS SØ,9.129842742268,55.96175817485078
50000116,HØRSHOLM SLOTSØ AMT ST,12.500689047733363,55.87393625672273
12000490,Sø nord for Bjerregård (177-soe-0002) - vandkemi,8.631582319740058,56.79407294807716
38000092,Sø ved Snepsgårde - vandkemi,8.86492676046634,55.29001423264313
62000004,"NAKSKOV INDREFJORD,GLJERNBANE",11.152384541057328,54.8216541306155
9001023,16-soe-0063 - vandkemi,9.202509235968378,57.01210838116667
62000002,"NAKSKOV INDREFJORD,V NYBRO",11.139506574463356,54.82835380112607
16000333,Kilen 2,8.548509623024325,56.49310705815945
43000037,ORESTRAND AMT ST,10.18095384646705,55.5849488886684
23001087,"Eskerod, østl. vandhul",10.369416689679497,56.29080627052539
53000136,SØ I VALBYPARKEN,12.51527147075588,55.64319367917322
27000113,VANDHUL VED SANDGRAVVEJ,10.00230197685996,56.050283410489975
3000132,5917 - vandkemi,10.20502268066044,57.49786788597064
25000864,NATUR SØ 08C196,8.45285127347392,55.86287987817688
12000468,29-soe-009 - vandkemi,8.834619550652677,56.87561243848064
16001265,"NØRSKOV VIG, Vandkemi",8.652373083501873,56.57443758435455
30000489,78-soe-062,8.415763232038262,55.3773303543213
25003781,D1S,8.336957037221946,56.10781252526364
45000239,NATUR SØ 97-3,10.573931046227075,55.37715936270629
52000238,FISKESØEN,12.183173404361462,55.641496483692634
50000141,"KOLLELEV MOSE, ØST",12.462878807131265,55.797043740596486
50000169,KORSHULLET MIDT,12.561942956621284,55.78280035573729
15000179,8664051 - vandkemi,10.274696124464665,56.80841084721825
18000904,Vandhul 2 ved Fussing Sø,9.867906625431266,56.46352283005231
53000583,Kastrup fortets voldgrav,12.64106135565116,55.64914258256083
39000275,E873sø4 /2,8.759627491996827,55.2826006654916
18000900,Glenstrup ved afløb,9.813404325338151,56.59002565879409
50000168,KALVEMOSEN,12.506242101416792,55.82166390008029
13000144,2265 - vandkemi,9.30337626758969,56.83887956619888
1000485,25-soe-0003 - vandkemi,8.479732934336194,57.00465114531824
22001601,D8N,8.274682382461405,56.53594528937577
25003321,62-soe-024,8.213800035120773,55.87748933966599
13000130,8627877 - vandkemi,9.20231355507593,56.87282705082778
15000911,14-soe-0007 - vandkemi,10.279607899491,56.94523149151999
18000901,Fussing Sø  - ved afløb (FUS 3),9.847743385658374,56.47489294458995
38000824,F823sø5 - SYD,8.784258401094169,55.36238811894362
16000393,NATUR SØ 62C61,8.690624542790125,56.614023861962266
47000155,GAMMELLUNG AMT ST,10.784887824363905,54.87608848234796
12000132,5542388 - vandkemi,8.583185029674755,56.713190988465335
52000236,PORSEMOSEN DAM 1,12.29440935125532,55.69267336147121
14000068,8849078 - vandkemi,9.889752447708748,56.81819055536765
7000071,PEBERMOSEN - vandkemi,10.039474265232128,57.132412209247065
13000125,3943566 - vandkemi,9.311292219334192,56.69447117711156
25000853,SØ NR 3220 AMT ST,8.364596104058883,56.14884837872612
54000040,TYSTOFTE AMTST,11.32818809892314,55.25648276262358
16000348,SØ 5120 AMT ST,8.617833766857595,56.40006757829098
50000176,HJORTEDAM,12.544208222731312,55.77288324904552
23000206,SØ 252594 I BEGTRUP_VIG_H47,10.50139245533075,56.17043933337369
6000444,12-soe-004 - vandkemi,9.841130115472913,57.24271757547715
54000288,143-soe-007,11.182208388676091,55.2375548357333
42000195,Store Jyndevad 2 - vandkemi,9.151527625032031,54.90451912116517
3000128,7561 - vandkemi,10.103479044009426,57.540201532027886
50000158,FUGLEVADDAM MIDT,12.494545577015185,55.78386461079505
37000049,Halk Nor - vandkemi,9.631875726885534,55.179729541603386
